x,y,z,value,field_name,learned_viscosity_param
2.4496644,0.41891894,0.03104641,0.03104641,viscosity,0.05023981258273125
2.4496644,0.43243244,0.031725325,0.031725325,viscosity,0.05023981258273125
2.4496644,0.44594595,0.03240424,0.03240424,viscosity,0.05023981258273125
2.4496644,0.45945948,0.033083156,0.033083156,viscosity,0.05023981258273125
2.4496644,0.472973,0.033762075,0.033762075,viscosity,0.05023981258273125
2.4496644,0.4864865,0.03444099,0.03444099,viscosity,0.05023981258273125
2.4496644,0.5,0.035119906,0.035119906,viscosity,0.05023981258273125
2.4496644,0.5135135,0.03579882,0.03579882,viscosity,0.05023981258273125
2.4496644,0.527027,0.036477737,0.036477737,viscosity,0.05023981258273125
2.4496644,0.5405405,0.037156656,0.037156656,viscosity,0.05023981258273125
2.4496644,0.554054,0.03783557,0.03783557,viscosity,0.05023981258273125
2.4496644,0.5675676,0.038514487,0.038514487,viscosity,0.05023981258273125
2.4496644,0.58108103,0.0391934,0.0391934,viscosity,0.05023981258273125
2.4496644,0.5945946,0.03987232,0.03987232,viscosity,0.05023981258273125
2.4496644,0.6081081,0.040551238,0.040551238,viscosity,0.05023981258273125
2.4496644,0.6216216,0.041230153,0.041230153,viscosity,0.05023981258273125
2.4496644,0.6351351,0.04190907,0.04190907,viscosity,0.05023981258273125
2.4496644,0.6486486,0.042587988,0.042587988,viscosity,0.05023981258273125
2.4496644,0.6621622,0.043266907,0.043266907,viscosity,0.05023981258273125
2.4496644,0.67567563,0.04394582,0.04394582,viscosity,0.05023981258273125
2.4496644,0.6891892,0.04462474,0.04462474,viscosity,0.05023981258273125
2.4496644,0.7027027,0.04530365,0.04530365,viscosity,0.05023981258273125
2.4496644,0.7162162,0.04598257,0.04598257,viscosity,0.05023981258273125
2.4496644,0.7297297,0.04666148,0.04666148,viscosity,0.05023981258273125
2.4496644,0.7432432,0.0473404,0.0473404,viscosity,0.05023981258273125
2.4496644,0.7567568,0.04801932,0.04801932,viscosity,0.05023981258273125
2.4496644,0.7702702,0.04869823,0.04869823,viscosity,0.05023981258273125
2.4496644,0.7837838,0.04937715,0.04937715,viscosity,0.05023981258273125
2.4496644,0.7972973,0.05005607,0.05005607,viscosity,0.05023981258273125
2.4496644,0.8108108,0.050734982,0.050734982,viscosity,0.05023981258273125
2.4496644,0.8243243,0.0514139,0.0514139,viscosity,0.05023981258273125
2.4496644,0.8378378,0.052092813,0.052092813,viscosity,0.05023981258273125
2.4496644,0.8513514,0.052771732,0.052771732,viscosity,0.05023981258273125
2.4496644,0.8648648,0.053450644,0.053450644,viscosity,0.05023981258273125
2.4496644,0.8783784,0.054129563,0.054129563,viscosity,0.05023981258273125
2.4496644,0.8918919,0.054808483,0.054808483,viscosity,0.05023981258273125
2.4496644,0.9054054,0.055487394,0.055487394,viscosity,0.05023981258273125
2.4496644,0.9189189,0.056166314,0.056166314,viscosity,0.05023981258273125
2.4496644,0.9324324,0.056845233,0.056845233,viscosity,0.05023981258273125
2.4496644,0.9459459,0.057524145,0.057524145,viscosity,0.05023981258273125
2.4496644,0.9594595,0.058203064,0.058203064,viscosity,0.05023981258273125
2.4496644,0.972973,0.058881983,0.058881983,viscosity,0.05023981258273125
2.4496644,0.9864865,0.059560895,0.059560895,viscosity,0.05023981258273125
2.4496644,1.0,0.060239814,0.060239814,viscosity,0.05023981258273125
2.466443,0.0,0.01,0.01,viscosity,0.05023981258273125
2.466443,0.013513514,0.010678916,0.010678916,viscosity,0.05023981258273125
2.466443,0.027027028,0.011357833,0.011357833,viscosity,0.05023981258273125
2.466443,0.040540542,0.012036749,0.012036749,viscosity,0.05023981258273125
2.466443,0.054054055,0.012715666,0.012715666,viscosity,0.05023981258273125
2.466443,0.06756757,0.013394582,0.013394582,viscosity,0.05023981258273125
2.466443,0.081081085,0.014073499,0.014073499,viscosity,0.05023981258273125
2.466443,0.0945946,0.014752414,0.014752414,viscosity,0.05023981258273125
2.466443,0.10810811,0.0154313315,0.0154313315,viscosity,0.05023981258273125
2.466443,0.12162162,0.016110247,0.016110247,viscosity,0.05023981258273125
2.466443,0.13513514,0.016789164,0.016789164,viscosity,0.05023981258273125
2.466443,0.14864865,0.01746808,0.01746808,viscosity,0.05023981258273125
2.466443,0.16216217,0.018146995,0.018146995,viscosity,0.05023981258273125
2.466443,0.17567568,0.018825913,0.018825913,viscosity,0.05023981258273125
2.466443,0.1891892,0.01950483,0.01950483,viscosity,0.05023981258273125
2.466443,0.2027027,0.020183746,0.020183746,viscosity,0.05023981258273125
2.466443,0.21621622,0.020862661,0.020862661,viscosity,0.05023981258273125
2.466443,0.22972974,0.021541579,0.021541579,viscosity,0.05023981258273125
2.466443,0.24324325,0.022220496,0.022220496,viscosity,0.05023981258273125
2.466443,0.25675675,0.022899412,0.022899412,viscosity,0.05023981258273125
2.466443,0.2702703,0.023578327,0.023578327,viscosity,0.05023981258273125
2.466443,0.2837838,0.024257245,0.024257245,viscosity,0.05023981258273125
2.466443,0.2972973,0.02493616,0.02493616,viscosity,0.05023981258273125
2.466443,0.3108108,0.025615077,0.025615077,viscosity,0.05023981258273125
2.466443,0.32432434,0.026293993,0.026293993,viscosity,0.05023981258273125
2.466443,0.33783785,0.02697291,0.02697291,viscosity,0.05023981258273125
2.466443,0.35135135,0.027651826,0.027651826,viscosity,0.05023981258273125
2.466443,0.3648649,0.028330743,0.028330743,viscosity,0.05023981258273125
2.466443,0.3783784,0.029009659,0.029009659,viscosity,0.05023981258273125
2.466443,0.3918919,0.029688574,0.029688574,viscosity,0.05023981258273125
2.466443,0.4054054,0.030367492,0.030367492,viscosity,0.05023981258273125
2.466443,0.41891894,0.03104641,0.03104641,viscosity,0.05023981258273125
2.466443,0.43243244,0.031725325,0.031725325,viscosity,0.05023981258273125
2.466443,0.44594595,0.03240424,0.03240424,viscosity,0.05023981258273125
2.466443,0.45945948,0.033083156,0.033083156,viscosity,0.05023981258273125
2.466443,0.472973,0.033762075,0.033762075,viscosity,0.05023981258273125
2.466443,0.4864865,0.03444099,0.03444099,viscosity,0.05023981258273125
2.466443,0.5,0.035119906,0.035119906,viscosity,0.05023981258273125
2.466443,0.5135135,0.03579882,0.03579882,viscosity,0.05023981258273125
2.466443,0.527027,0.036477737,0.036477737,viscosity,0.05023981258273125
2.466443,0.5405405,0.037156656,0.037156656,viscosity,0.05023981258273125
2.466443,0.554054,0.03783557,0.03783557,viscosity,0.05023981258273125
2.466443,0.5675676,0.038514487,0.038514487,viscosity,0.05023981258273125
2.466443,0.58108103,0.0391934,0.0391934,viscosity,0.05023981258273125
2.466443,0.5945946,0.03987232,0.03987232,viscosity,0.05023981258273125
2.466443,0.6081081,0.040551238,0.040551238,viscosity,0.05023981258273125
2.466443,0.6216216,0.041230153,0.041230153,viscosity,0.05023981258273125
2.466443,0.6351351,0.04190907,0.04190907,viscosity,0.05023981258273125
2.466443,0.6486486,0.042587988,0.042587988,viscosity,0.05023981258273125
2.466443,0.6621622,0.043266907,0.043266907,viscosity,0.05023981258273125
2.466443,0.67567563,0.04394582,0.04394582,viscosity,0.05023981258273125
2.466443,0.6891892,0.04462474,0.04462474,viscosity,0.05023981258273125
2.466443,0.7027027,0.04530365,0.04530365,viscosity,0.05023981258273125
2.466443,0.7162162,0.04598257,0.04598257,viscosity,0.05023981258273125
2.466443,0.7297297,0.04666148,0.04666148,viscosity,0.05023981258273125
2.466443,0.7432432,0.0473404,0.0473404,viscosity,0.05023981258273125
2.466443,0.7567568,0.04801932,0.04801932,viscosity,0.05023981258273125
2.466443,0.7702702,0.04869823,0.04869823,viscosity,0.05023981258273125
2.466443,0.7837838,0.04937715,0.04937715,viscosity,0.05023981258273125
2.466443,0.7972973,0.05005607,0.05005607,viscosity,0.05023981258273125
2.466443,0.8108108,0.050734982,0.050734982,viscosity,0.05023981258273125
2.466443,0.8243243,0.0514139,0.0514139,viscosity,0.05023981258273125
2.466443,0.8378378,0.052092813,0.052092813,viscosity,0.05023981258273125
2.466443,0.8513514,0.052771732,0.052771732,viscosity,0.05023981258273125
2.466443,0.8648648,0.053450644,0.053450644,viscosity,0.05023981258273125
2.466443,0.8783784,0.054129563,0.054129563,viscosity,0.05023981258273125
2.466443,0.8918919,0.054808483,0.054808483,viscosity,0.05023981258273125
2.466443,0.9054054,0.055487394,0.055487394,viscosity,0.05023981258273125
2.466443,0.9189189,0.056166314,0.056166314,viscosity,0.05023981258273125
2.466443,0.9324324,0.056845233,0.056845233,viscosity,0.05023981258273125
2.466443,0.9459459,0.057524145,0.057524145,viscosity,0.05023981258273125
2.466443,0.9594595,0.058203064,0.058203064,viscosity,0.05023981258273125
2.466443,0.972973,0.058881983,0.058881983,viscosity,0.05023981258273125
2.466443,0.9864865,0.059560895,0.059560895,viscosity,0.05023981258273125
2.466443,1.0,0.060239814,0.060239814,viscosity,0.05023981258273125
2.4832215,0.0,0.01,0.01,viscosity,0.05023981258273125
2.4832215,0.013513514,0.010678916,0.010678916,viscosity,0.05023981258273125
2.4832215,0.027027028,0.011357833,0.011357833,viscosity,0.05023981258273125
2.4832215,0.040540542,0.012036749,0.012036749,viscosity,0.05023981258273125
2.4832215,0.054054055,0.012715666,0.012715666,viscosity,0.05023981258273125
2.4832215,0.06756757,0.013394582,0.013394582,viscosity,0.05023981258273125
2.4832215,0.081081085,0.014073499,0.014073499,viscosity,0.05023981258273125
2.4832215,0.0945946,0.014752414,0.014752414,viscosity,0.05023981258273125
2.4832215,0.10810811,0.0154313315,0.0154313315,viscosity,0.05023981258273125
2.4832215,0.12162162,0.016110247,0.016110247,viscosity,0.05023981258273125
2.4832215,0.13513514,0.016789164,0.016789164,viscosity,0.05023981258273125
2.4832215,0.14864865,0.01746808,0.01746808,viscosity,0.05023981258273125
2.4832215,0.16216217,0.018146995,0.018146995,viscosity,0.05023981258273125
2.4832215,0.17567568,0.018825913,0.018825913,viscosity,0.05023981258273125
2.4832215,0.1891892,0.01950483,0.01950483,viscosity,0.05023981258273125
2.4832215,0.2027027,0.020183746,0.020183746,viscosity,0.05023981258273125
2.4832215,0.21621622,0.020862661,0.020862661,viscosity,0.05023981258273125
2.4832215,0.22972974,0.021541579,0.021541579,viscosity,0.05023981258273125
2.4832215,0.24324325,0.022220496,0.022220496,viscosity,0.05023981258273125
2.4832215,0.25675675,0.022899412,0.022899412,viscosity,0.05023981258273125
2.4832215,0.2702703,0.023578327,0.023578327,viscosity,0.05023981258273125
2.4832215,0.2837838,0.024257245,0.024257245,viscosity,0.05023981258273125
2.4832215,0.2972973,0.02493616,0.02493616,viscosity,0.05023981258273125
2.4832215,0.3108108,0.025615077,0.025615077,viscosity,0.05023981258273125
2.4832215,0.32432434,0.026293993,0.026293993,viscosity,0.05023981258273125
2.4832215,0.33783785,0.02697291,0.02697291,viscosity,0.05023981258273125
2.4832215,0.35135135,0.027651826,0.027651826,viscosity,0.05023981258273125
2.4832215,0.3648649,0.028330743,0.028330743,viscosity,0.05023981258273125
2.4832215,0.3783784,0.029009659,0.029009659,viscosity,0.05023981258273125
2.4832215,0.3918919,0.029688574,0.029688574,viscosity,0.05023981258273125
2.4832215,0.4054054,0.030367492,0.030367492,viscosity,0.05023981258273125
2.4832215,0.41891894,0.03104641,0.03104641,viscosity,0.05023981258273125
2.4832215,0.43243244,0.031725325,0.031725325,viscosity,0.05023981258273125
2.4832215,0.44594595,0.03240424,0.03240424,viscosity,0.05023981258273125
2.4832215,0.45945948,0.033083156,0.033083156,viscosity,0.05023981258273125
2.4832215,0.472973,0.033762075,0.033762075,viscosity,0.05023981258273125
2.4832215,0.4864865,0.03444099,0.03444099,viscosity,0.05023981258273125
2.4832215,0.5,0.035119906,0.035119906,viscosity,0.05023981258273125
2.4832215,0.5135135,0.03579882,0.03579882,viscosity,0.05023981258273125
2.4832215,0.527027,0.036477737,0.036477737,viscosity,0.05023981258273125
2.4832215,0.5405405,0.037156656,0.037156656,viscosity,0.05023981258273125
2.4832215,0.554054,0.03783557,0.03783557,viscosity,0.05023981258273125
2.4832215,0.5675676,0.038514487,0.038514487,viscosity,0.05023981258273125
2.4832215,0.58108103,0.0391934,0.0391934,viscosity,0.05023981258273125
2.4832215,0.5945946,0.03987232,0.03987232,viscosity,0.05023981258273125
2.4832215,0.6081081,0.040551238,0.040551238,viscosity,0.05023981258273125
2.4832215,0.6216216,0.041230153,0.041230153,viscosity,0.05023981258273125
2.4832215,0.6351351,0.04190907,0.04190907,viscosity,0.05023981258273125
2.4832215,0.6486486,0.042587988,0.042587988,viscosity,0.05023981258273125
2.4832215,0.6621622,0.043266907,0.043266907,viscosity,0.05023981258273125
2.4832215,0.67567563,0.04394582,0.04394582,viscosity,0.05023981258273125
2.4832215,0.6891892,0.04462474,0.04462474,viscosity,0.05023981258273125
2.4832215,0.7027027,0.04530365,0.04530365,viscosity,0.05023981258273125
2.4832215,0.7162162,0.04598257,0.04598257,viscosity,0.05023981258273125
2.4832215,0.7297297,0.04666148,0.04666148,viscosity,0.05023981258273125
2.4832215,0.7432432,0.0473404,0.0473404,viscosity,0.05023981258273125
2.4832215,0.7567568,0.04801932,0.04801932,viscosity,0.05023981258273125
2.4832215,0.7702702,0.04869823,0.04869823,viscosity,0.05023981258273125
2.4832215,0.7837838,0.04937715,0.04937715,viscosity,0.05023981258273125
2.4832215,0.7972973,0.05005607,0.05005607,viscosity,0.05023981258273125
2.4832215,0.8108108,0.050734982,0.050734982,viscosity,0.05023981258273125
2.4832215,0.8243243,0.0514139,0.0514139,viscosity,0.05023981258273125
2.4832215,0.8378378,0.052092813,0.052092813,viscosity,0.05023981258273125
2.4832215,0.8513514,0.052771732,0.052771732,viscosity,0.05023981258273125
2.4832215,0.8648648,0.053450644,0.053450644,viscosity,0.05023981258273125
2.4832215,0.8783784,0.054129563,0.054129563,viscosity,0.05023981258273125
2.4832215,0.8918919,0.054808483,0.054808483,viscosity,0.05023981258273125
2.4832215,0.9054054,0.055487394,0.055487394,viscosity,0.05023981258273125
2.4832215,0.9189189,0.056166314,0.056166314,viscosity,0.05023981258273125
2.4832215,0.9324324,0.056845233,0.056845233,viscosity,0.05023981258273125
2.4832215,0.9459459,0.057524145,0.057524145,viscosity,0.05023981258273125
2.4832215,0.9594595,0.058203064,0.058203064,viscosity,0.05023981258273125
2.4832215,0.972973,0.058881983,0.058881983,viscosity,0.05023981258273125
2.4832215,0.9864865,0.059560895,0.059560895,viscosity,0.05023981258273125
2.4832215,1.0,0.060239814,0.060239814,viscosity,0.05023981258273125
2.5,0.0,0.01,0.01,viscosity,0.05023981258273125
2.5,0.013513514,0.010678916,0.010678916,viscosity,0.05023981258273125
2.5,0.027027028,0.011357833,0.011357833,viscosity,0.05023981258273125
2.5,0.040540542,0.012036749,0.012036749,viscosity,0.05023981258273125
2.5,0.054054055,0.012715666,0.012715666,viscosity,0.05023981258273125
2.5,0.06756757,0.013394582,0.013394582,viscosity,0.05023981258273125
2.5,0.081081085,0.014073499,0.014073499,viscosity,0.05023981258273125
2.5,0.0945946,0.014752414,0.014752414,viscosity,0.05023981258273125
2.5,0.10810811,0.0154313315,0.0154313315,viscosity,0.05023981258273125
2.5,0.12162162,0.016110247,0.016110247,viscosity,0.05023981258273125
2.5,0.13513514,0.016789164,0.016789164,viscosity,0.05023981258273125
2.5,0.14864865,0.01746808,0.01746808,viscosity,0.05023981258273125
2.5,0.16216217,0.018146995,0.018146995,viscosity,0.05023981258273125
2.5,0.17567568,0.018825913,0.018825913,viscosity,0.05023981258273125
2.5,0.1891892,0.01950483,0.01950483,viscosity,0.05023981258273125
2.5,0.2027027,0.020183746,0.020183746,viscosity,0.05023981258273125
2.5,0.21621622,0.020862661,0.020862661,viscosity,0.05023981258273125
2.5,0.22972974,0.021541579,0.021541579,viscosity,0.05023981258273125
2.5,0.24324325,0.022220496,0.022220496,viscosity,0.05023981258273125
2.5,0.25675675,0.022899412,0.022899412,viscosity,0.05023981258273125
2.5,0.2702703,0.023578327,0.023578327,viscosity,0.05023981258273125
2.5,0.2837838,0.024257245,0.024257245,viscosity,0.05023981258273125
2.5,0.2972973,0.02493616,0.02493616,viscosity,0.05023981258273125
2.5,0.3108108,0.025615077,0.025615077,viscosity,0.05023981258273125
2.5,0.32432434,0.026293993,0.026293993,viscosity,0.05023981258273125
2.5,0.33783785,0.02697291,0.02697291,viscosity,0.05023981258273125
2.5,0.35135135,0.027651826,0.027651826,viscosity,0.05023981258273125
2.5,0.3648649,0.028330743,0.028330743,viscosity,0.05023981258273125
2.5,0.3783784,0.029009659,0.029009659,viscosity,0.05023981258273125
2.5,0.3918919,0.029688574,0.029688574,viscosity,0.05023981258273125
2.5,0.4054054,0.030367492,0.030367492,viscosity,0.05023981258273125
2.5,0.41891894,0.03104641,0.03104641,viscosity,0.05023981258273125
2.5,0.43243244,0.031725325,0.031725325,viscosity,0.05023981258273125
2.5,0.44594595,0.03240424,0.03240424,viscosity,0.05023981258273125
2.5,0.45945948,0.033083156,0.033083156,viscosity,0.05023981258273125
2.5,0.472973,0.033762075,0.033762075,viscosity,0.05023981258273125
2.5,0.4864865,0.03444099,0.03444099,viscosity,0.05023981258273125
2.5,0.5,0.035119906,0.035119906,viscosity,0.05023981258273125
2.5,0.5135135,0.03579882,0.03579882,viscosity,0.05023981258273125
2.5,0.527027,0.036477737,0.036477737,viscosity,0.05023981258273125
2.5,0.5405405,0.037156656,0.037156656,viscosity,0.05023981258273125
2.5,0.554054,0.03783557,0.03783557,viscosity,0.05023981258273125
2.5,0.5675676,0.038514487,0.038514487,viscosity,0.05023981258273125
2.5,0.58108103,0.0391934,0.0391934,viscosity,0.05023981258273125
2.5,0.5945946,0.03987232,0.03987232,viscosity,0.05023981258273125
2.5,0.6081081,0.040551238,0.040551238,viscosity,0.05023981258273125
2.5,0.6216216,0.041230153,0.041230153,viscosity,0.05023981258273125
2.5,0.6351351,0.04190907,0.04190907,viscosity,0.05023981258273125
2.5,0.6486486,0.042587988,0.042587988,viscosity,0.05023981258273125
2.5,0.6621622,0.043266907,0.043266907,viscosity,0.05023981258273125
2.5,0.67567563,0.04394582,0.04394582,viscosity,0.05023981258273125
2.5,0.6891892,0.04462474,0.04462474,viscosity,0.05023981258273125
2.5,0.7027027,0.04530365,0.04530365,viscosity,0.05023981258273125
2.5,0.7162162,0.04598257,0.04598257,viscosity,0.05023981258273125
2.5,0.7297297,0.04666148,0.04666148,viscosity,0.05023981258273125
2.5,0.7432432,0.0473404,0.0473404,viscosity,0.05023981258273125
